date,url,entropy,mean_intensity,standard_deviation,skewness,kurtosis,relative_smoothness,uniformity,fractal_dimension,taruma_contrast,taruma_directionality,taruma_coarseness,taruma_linelikeness,taruma_regularity,taruma_roughness
2025-02-11 22:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250211/20250211_2230_hmimag_1024.jpg,5.344157319635172,87.2021598815918,60.90888770249063,-0.5320509199915286,1.7696284621367737,0.9997305230553725,0.09674385879770853,1.2929329084344336,3216.553754008284,0.9884439681527187,10.391616821289062,1.366064747674552,174.75217383059072,0.24538478029081207
2025-02-12 00:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0000_hmimag_1024.jpg,5.342405728177658,87.22891426086426,60.932678053742976,-0.5316472863754962,1.7707703969342472,0.9997307333849992,0.0968330932482786,1.2911186069020413,3218.5478430803596,0.9884325506251325,10.450420379638672,1.3653885845557443,176.6759316475038,0.24536347858911436
2025-02-12 01:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0130_hmimag_1024.jpg,5.344302584067101,87.22647953033447,60.97643585027437,-0.5290826788054452,1.770791150136922,0.9997311196036741,0.09688135823307675,1.295846484865894,3223.1627531815966,0.9884245148520328,10.442251205444336,1.3656497557817675,176.5074773726705,0.2454491926309789
2025-02-12 03:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0300_hmimag_1024.jpg,5.344115446583002,87.24693202972412,61.04357401038765,-0.5259841449301816,1.7716034856694383,0.9997317105706228,0.09711773259368783,1.2960928953365256,3229.8940352532923,0.988479505835375,10.452875137329102,1.3652161896613246,176.44993093302685,0.24541698844622864
2025-02-12 04:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0430_hmimag_1024.jpg,5.3470743248347405,87.1218729019165,61.014271649550665,-0.5213388108595373,1.7747728702732206,0.9997314528837071,0.09708565771325084,1.2970905120704963,3225.3523625622943,0.9884926866609661,10.408384323120117,1.3643751759798444,175.05900798191814,0.24586550242045027
2025-02-12 06:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0600_hmimag_1024.jpg,5.347153244280277,87.12206649780273,61.060645661766536,-0.5183233180238261,1.775425190882224,0.9997318605289255,0.09730490498805011,1.2949070871083104,3229.9603426955437,0.988488889910733,10.370048522949219,1.362423363007313,174.93494163988822,0.24598626208055666
2025-02-12 07:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0730_hmimag_1024.jpg,5.334242679507421,86.97412395477295,60.969938679405615,-0.5173936065444749,1.7797723866254986,0.9997310623103539,0.09744683242570318,1.2971894325814424,3218.4028220262644,0.988501812045431,10.156248092651367,1.3628636092536164,171.4129050402741,0.24721631395226693
2025-02-12 09:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_0900_hmimag_1024.jpg,5.323311552288032,87.00231170654297,60.98664880567417,-0.5178223473867478,1.782201523105094,0.9997312096265091,0.09766212161230214,1.3004166489812505,3219.0693777795973,0.9885185794321097,10.05020523071289,1.3621130637537928,170.22659214447395,0.24767906156365807
2025-02-12 10:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_1030_hmimag_1024.jpg,5.323473978768923,86.95466709136963,60.962748097488735,-0.5161037143764382,1.785510675616796,0.9997309988810511,0.09750617977624643,1.3073469952483963,3215.0553883598454,0.9884893848269174,10.024484634399414,1.3633032383633317,169.78466893925,0.2476764814034581
2025-02-12 12:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmimag/20250212/20250212_1200_hmimag_1024.jpg,5.323997565680799,87.14419174194336,61.07401916479404,-0.5177411780805641,1.7844891154200189,0.9997319779146961,0.09748473206309427,1.3045045899080265,3227.264243492546,0.9885037859694311,10.04425048828125,1.365200581844818,169.72682906899996,0.24779517960389316
