date,url,entropy,mean_intensity,standard_deviation,skewness,kurtosis,relative_smoothness,uniformity,fractal_dimension,taruma_contrast,taruma_directionality,taruma_coarseness,taruma_linelikeness,taruma_regularity,taruma_roughness
2025-02-11 22:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250211/20250211_2230_hmiigr_1024.jpg,4.313314999476526,120.27744674682617,79.9064558655799,-0.8261602597720915,1.7120678420611002,0.9998434084760638,0.10347699595695303,1.3476780269034234,5581.918545154213,0.9874661513248328,23.804843425750732,1.3641824993986336,76.91122874579663,0.30312870486100063
2025-02-12 00:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0000_hmiigr_1024.jpg,4.320767691899688,120.25606346130371,79.91953056199796,-0.825282214285432,1.7108850684138217,0.9998434597000557,0.10326447561783425,1.3476902701948368,5584.710170173141,0.9874701634130836,23.82863998413086,1.3640837935647754,78.1244138923521,0.3030588959107883
2025-02-12 01:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0130_hmiigr_1024.jpg,4.314436327909021,120.22547721862793,79.93424457677477,-0.8244631902057367,1.7092694899848626,0.9998435173165104,0.10372036231274251,1.3426075792036334,5588.086432108095,0.9875450729170937,23.81367588043213,1.3622692454758474,77.309465082154,0.30288975619456465
2025-02-12 03:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0300_hmiigr_1024.jpg,4.316252051042339,120.20088768005371,79.9486599205326,-0.8235446879992738,1.707897779722819,0.9998435737326026,0.1036588283477613,1.3413905956830152,5591.224219833955,0.9875635378958947,23.816556930541992,1.362254048437372,77.77300935558169,0.30272262182872367
2025-02-12 04:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0430_hmiigr_1024.jpg,4.30221270612293,120.18118858337402,79.95696428979889,-0.8231888893753996,1.7068735317252983,0.9998436062188505,0.10421393632532272,1.3418873232946296,5593.22458595796,0.9876271227309446,23.77991008758545,1.3618255445283756,77.30777088251551,0.30304896335908704
2025-02-12 06:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0600_hmiigr_1024.jpg,4.303638042295555,120.16686630249023,79.96856344226944,-0.8225564323130551,1.70588663494001,0.9998436515771781,0.1042473972956941,1.3451985325036746,5595.6565065033965,0.9876307977825443,23.787368297576904,1.3615053625892994,77.91838517481153,0.30369700609833755
2025-02-12 07:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0730_hmiigr_1024.jpg,4.301391536617537,120.1578197479248,79.9734022929589,-0.8222736029249441,1.7054329388608542,0.9998436704936052,0.10443405634214287,1.3383559519512402,5596.705867589781,0.9876516178331288,23.78437900543213,1.3623085411329936,77.15780036708487,0.3032380458393024
2025-02-12 09:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_0900_hmiigr_1024.jpg,4.314147536747457,120.17025566101074,79.97960965022583,-0.822060043555582,1.7055617043804672,0.9998436947548832,0.10387535344125354,1.345515263620185,5597.469055369125,0.9875664410645079,23.79466199874878,1.3616833297841207,78.08381733836882,0.30307522531832537
2025-02-12 10:30:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_1030_hmiigr_1024.jpg,4.3340758715248615,120.18021488189697,79.97930845640109,-0.8218909950222223,1.7060375997652621,0.9998436935778061,0.10338032943218423,1.343850904565448,5597.036508347853,0.9875434420927222,23.82555103302002,1.3623955315363816,77.61600256702094,0.30234811331918915
2025-02-12 12:00:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2025/hmiigr/20250212/20250212_1200_hmiigr_1024.jpg,4.3507012987759035,120.19877910614014,79.97735295697677,-0.8219794677592336,1.706862314055724,0.9998436859353157,0.10292647007554478,1.3429383367912202,5596.086638469236,0.9875752152608939,23.84565782546997,1.361783611481452,77.84117876479533,0.30186337458066653
